greV,greQ,greA,cgpa,toeflScore,internExp,confPubs,journalPubs,researchExp,industryExp,university
149,167,3,7.2,102,3,0,0,12,0,University of Utah
138.2978723,165.9574468,4.5,7.92,116,0,0,0,0,0,University of Utah
149,159,4,8.2,100,0,0,0,0,0,University of Utah
158,167,3.5,7.6,107,0,0,0,0,0,University of Utah
155,164,3.5,7.52,110,0,0,0,0,0,University of Utah
161,164,4,9.03,109,6,0,0,0,0,University of Utah
154,162,3.5,9.37,110,0,0,0,0,0,University of Utah
144,158,3.5,7.8,103,0,0,0,0,0,University of Utah
151,164,3.5,9.1,102,0,0,0,0,0,University of Utah
147,162,3.5,7.909,93,0,0,0,0,0,University of Utah
144.6808511,170.212766,4.5,8.66,106,0,0,0,0,0,University of Utah
154,164,4,7.42,108,9,0,0,0,39,University of Utah
149,163,4,8.46,107,0,0,0,0,0,University of Utah
156,165,3.5,7.4,100,0,0,0,0,0,University of Utah
130,170.212766,3.5,7.81,103,0,0,0,0,0,University of Utah
130,159.5744681,3.5,8.72,107,0,0,0,0,0,University of Utah
150,155,3,8.5,106,3,0,0,0,26,University of Utah
153,159,4.5,7.32,104,0,0,0,0,54,University of Utah
154,162,3,7.81,88,0,0,0,0,0,University of Utah
145,159,3,7.1,107,0,0,0,36,0,University of Utah
154,158,4,6.6,110,0,0,0,0,0,University of Utah
150,161,4,8.3,110,0,0,0,0,36,University of Utah
162,168,3.5,6.11,112,0,0,0,0,0,University of Utah
130,168.0851064,3,8,107,0,0,0,0,0,University of Utah
155,167,4,8.82,117,0,0,0,0,0,University of Utah
147,158,3.5,5.75,95,0,0,0,0,0,University of Utah
153,164,3.5,6,107,0,0,0,0,0,University of Utah
142.5531915,170.212766,4,8.15,107,0,0,0,0,0,University of Utah
156,161,4,7.366,104,0,0,0,0,0,University of Utah
149,164,3.5,8.937,109,0,0,0,0,0,University of Utah
152,162,3,7.7,105,6,0,1,0,0,University of Utah
130,155.3191489,3,7.89,95,0,0,0,0,0,University of Utah
142.5531915,157.4468085,3,5.89,110,0,0,0,0,0,University of Utah
147,160,4,6.6,102,0,0,0,0,0,University of Utah
154,159,3.5,7.342,103,0,0,0,0,0,University of Utah
153,162,3,8.52,99,0,0,0,0,0,University of Utah
152,164,3,7.8,106,0,0,0,0,0,University of Utah
130,161.7021277,3.5,7.1,92,0,0,0,0,0,University of Utah
130,157.4468085,4,7.4,107,0,0,0,0,0,University of Utah
149,161,4,8.6,107,0,0,0,0,0,University of Utah
155.3191489,168.0851064,4.5,7,115,0,0,0,0,0,University of Utah
150,160,3.5,6.1,99,0,0,0,0,0,University of Utah
151,161,3.5,6.03,107,0,0,0,0,0,University of Utah
160,163,4.5,8.48,111,0,0,0,0,0,University of Utah
154,162,3.5,7.9,103,0,0,0,0,0,University of Utah
130,159.5744681,3.5,6.272,107,0,0,0,0,0,University of Utah
130,159.5744681,3,8.37,91,0,0,0,0,0,University of Utah
153,161,4,8.02,102,0,0,0,0,0,University of Utah
130,165.9574468,4.5,9.83,116,0,0,0,0,0,University of Utah
152,166,3.5,7.623,100,0,0,0,0,0,University of Utah
151.0638298,170.212766,4,7.28,114,0,0,0,0,0,University of Utah
155,159,3.5,8.3,110,0,0,0,0,0,University of Utah
151,168,3.5,7.9,107,0,0,0,0,0,University of Utah
145,165,3.5,9,108,0,0,0,0,0,University of Utah
153,161,3.5,8.58,107,0,0,0,0,0,University of Utah
152,165,4,8.72,112,0,0,0,0,0,University of Utah
163,165,3,7.065,115,0,0,0,0,0,University of Utah
130,170.212766,3.5,7.7,111,0,0,0,0,0,University of Utah
130,161.7021277,4,9.07,107,0,0,0,0,0,University of Utah
147,164,3,8.11,100,2,0,0,2,24,University of Utah
150,164,3.5,8.25,97,2,0,0,0,36,University of Utah
148,164,4.5,7.073,108,0,0,0,0,0,University of Utah
158,166,4,9.56,111,0,0,0,0,0,University of Utah
160,154,3.5,7.026,108,6,0,0,0,25,University of Utah
144.6808511,170.212766,4,6.5,116,0,0,0,0,0,University of Utah
149,167,3.5,7.86,101,0,0,0,0,0,University of Utah
145,162,3.5,8.3,100,0,0,0,0,0,University of Utah
130,161.7021277,5,8.524,107,0,0,0,0,0,University of Utah
157,165,5,8.91,119,0,0,0,24,24,University of Utah
130,159.5744681,4,8.98,99,0,0,0,0,0,University of Utah
142,156,3,8.6,101,0,0,0,0,0,University of Utah
130,163.8297872,3.5,9.32,106,0,0,0,0,0,University of Utah
154,162,3.5,8.2,115,0,0,0,0,0,University of Utah
147,156,3.5,6.3,107,0,0,0,0,0,University of Utah
130,168.0851064,3.5,8.14,104,0,0,0,0,0,University of Utah
130,161.7021277,3.5,6.9,108,0,0,0,0,0,University of Utah
130,161.7021277,3,7.1,90,0,0,0,0,0,University of Utah
140.4255319,165.9574468,5,9.1,102,0,0,0,0,0,University of Utah
130,159.5744681,3.5,7.4,107,0,0,0,0,0,University of Utah
130,164,3,7.08,107,0,0,0,0,0,University of Utah
152,158,3.5,8,107,0,0,0,0,0,University of Utah
130,164,4,8.3,107,0,0,0,0,0,University of Utah
157,162,3.5,6.3,112,0,0,0,0,20,University of Utah
156,167,4,8.51,110,0,0,0,0,0,University of Utah
159.5744681,161.7021277,5,6.9,119,0,0,0,0,0,University of Utah
155,170,3,7.23,105,0,0,0,0,0,University of Utah
164,165,4.5,7.83,117,0,1,0,0,0,University of Utah
130,155.3191489,3.5,8.67,106,0,0,0,0,0,University of Utah
151,160,3,8.63,101,0,0,0,0,0,University of Utah
154,163,3.5,7.8,94,0,0,0,0,0,University of Utah
152,168,3,7.62,101,2,0,0,0,0,University of Utah
159,168,3.5,8.05,107,0,0,0,0,0,University of Utah
130,168.0851064,4,7.48,101,0,0,0,0,0,University of Utah
152,162,3.5,6.4,107,0,0,0,0,0,University of Utah
145,157,3,7.06,97,10,0,0,0,42,University of Utah
153,168,3.5,9.22,101,0,0,0,0,0,University of Utah
130,170.212766,4.5,7.51,107,0,0,0,0,0,University of Utah
160,157,4.5,7.4,113,0,0,0,0,0,University of Utah
154,161,4,7.7,111,0,0,0,0,0,University of Utah
130,170.212766,3,7.2,100,0,0,0,0,0,University of Utah
152,162,3.5,7.5,107,0,0,0,0,36,University of Utah
145,164,3.5,7,107,0,0,0,0,0,University of Utah
152,162,3.5,6.8,101,0,0,0,3,60,University of Utah
148,166,4,6.93,104,0,0,0,0,0,University of Utah
164,168,5,9.725,118,0,0,0,0,0,University of Utah
155,163,4,8.52,107,0,0,0,0,0,University of Utah
151,168,3,8.07,107,0,0,0,0,0,University of Utah
138.2978723,170.212766,4,9.8,116,0,0,0,0,0,University of Utah
130,165.9574468,3,7.531,98,0,0,0,0,0,University of Utah
145,158,3.5,8.34,93,0,0,0,0,0,University of Utah
148,163,4,8.28,107,8,0,1,0,0,University of Utah
152,170,3.5,8.1,110,0,1,1,18,24,University of Utah
142.5531915,163.8297872,3.5,6.548,102,0,0,0,0,0,University of Utah
153,157,3.5,7.1,110,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3,6.919,109,0,0,0,0,0,University of Texas Dallas
152,160,3,7.75,90,0,0,0,0,0,University of Texas Dallas
148,164,5.5,5.9,107,0,0,0,0,0,University of Texas Dallas
145,159,3,8.47,99,0,0,0,0,0,University of Texas Dallas
144,160,4,8.6,100,0,0,0,0,0,University of Texas Dallas
144,158,3,6.64,100,0,0,0,0,0,University of Texas Dallas
154,160,3.5,7.3,108,0,0,0,0,0,University of Texas Dallas
138.2978723,161.7021277,3.5,7.59,104,0,0,0,0,0,University of Texas Dallas
153,164,3,8.51,98,0,0,0,0,0,University of Texas Dallas
152,164,3.5,8.39,100,0,0,0,0,0,University of Texas Dallas
130,148.9361702,2,8.86,102,0,0,0,0,0,University of Texas Dallas
130,170.212766,4,7.5,104,0,0,0,0,0,University of Texas Dallas
148,164,3,7.71,106,0,0,0,0,0,University of Texas Dallas
154,162,4,8.1,105,0,0,0,0,0,University of Texas Dallas
140,161,3,6.7,102,0,0,0,0,0,University of Texas Dallas
144.6808511,161.7021277,4,5.46,111,0,0,0,0,0,University of Texas Dallas
130,168.0851064,4,8.6,107,0,0,0,0,0,University of Texas Dallas
130,165.9574468,3.5,8.2,105,0,0,0,0,0,University of Texas Dallas
156,163,4,6.7,113,0,0,0,0,0,University of Texas Dallas
152,160,3.5,7.3,100,0,0,0,0,0,University of Texas Dallas
130,170.212766,3.5,7.4,110,0,0,0,0,0,University of Texas Dallas
130,165.9574468,3,6.8,97,0,0,0,0,0,University of Texas Dallas
159,168,3.5,6.634,101,0,0,0,0,0,University of Texas Dallas
130,153.1914894,3.5,7.5,99,0,0,0,0,0,University of Texas Dallas
130,163.8297872,2.5,5.7,107,0,0,0,0,0,University of Texas Dallas
151,159,3,8.65,100,0,0,0,0,0,University of Texas Dallas
159,164,3.5,8.8,116,0,0,0,0,0,University of Texas Dallas
152,161,3,6.25,92,6,0,0,0,53,University of Texas Dallas
130,170.212766,3,7.167,107,0,0,0,0,0,University of Texas Dallas
150,157,3,9.45,87,0,0,0,0,0,University of Texas Dallas
130,163.8297872,3.5,8.6,108,0,0,0,0,0,University of Texas Dallas
150,165,4,7.7,101,0,0,0,0,0,University of Texas Dallas
153,157,3.5,7.306,108,0,0,0,0,0,University of Texas Dallas
140.4255319,168.0851064,3.5,7.22,108,0,0,0,0,0,University of Texas Dallas
138.2978723,159.5744681,3,5.912,100,0,0,0,0,0,University of Texas Dallas
159,168,3,6.72,105,0,0,0,0,30,University of Texas Dallas
130,163.8297872,2.5,8.2,91,0,0,0,0,0,University of Texas Dallas
145,159,3.5,7.2,96,0,0,0,0,0,University of Texas Dallas
130,159.5744681,3,6.5,105,0,0,0,0,0,University of Texas Dallas
146,165,3.5,7.5,94,4,0,0,0,20,University of Texas Dallas
130,164,3.5,5.2,107,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3,9,102,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3.5,6.35,107,0,0,0,0,0,University of Texas Dallas
148,163,3,8.5,107,5,0,0,0,23,University of Texas Dallas
150,167,4,7.334,106,0,0,0,0,47,University of Texas Dallas
130,161.7021277,3,5.7,101,0,0,0,0,0,University of Texas Dallas
150,163,3.5,7.8,117,0,0,0,0,0,University of Texas Dallas
149,161,3.5,8.8,89,0,0,0,0,0,University of Texas Dallas
130,155.3191489,3,6.1,104,0,0,0,0,0,University of Texas Dallas
140,162,3,8.83,94,0,0,0,1,0,University of Texas Dallas
157,170,5,7.267,112,0,0,0,0,41,University of Texas Dallas
156,162,3.5,7.33,109,0,0,0,0,0,University of Texas Dallas
148,161,3,7.51,106,0,0,0,0,0,University of Texas Dallas
130,155.3191489,4,7.292,95,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3.5,9.2,92,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3.5,7.94,107,0,0,0,0,0,University of Texas Dallas
143,160,3,7,89,0,0,0,0,0,University of Texas Dallas
144,162,2,8.715,107,0,0,0,0,0,University of Texas Dallas
159,161,3,6.1,116,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3.5,5.3,102,0,0,0,0,0,University of Texas Dallas
153,161,3.5,8.45,108,0,0,0,0,0,University of Texas Dallas
152,161,3.5,8.1,94,0,0,0,0,0,University of Texas Dallas
153,159,4,7.69,109,0,0,0,0,0,University of Texas Dallas
146.8085106,163.8297872,3,6.35,104,0,0,0,0,0,University of Texas Dallas
145,163,3.5,7.92,98,0,0,0,0,0,University of Texas Dallas
142.5531915,170.212766,2.5,8.1,96,0,0,0,0,0,University of Texas Dallas
130,170.212766,3,7,93,0,0,0,0,0,University of Texas Dallas
148,164,3.5,6.7,107,0,0,0,0,0,University of Texas Dallas
156,165,3,7.61,110,0,0,0,0,0,University of Texas Dallas
136.1702128,170.212766,4,8.4,109,0,0,0,0,0,University of Texas Dallas
130,157.4468085,3,8.4,99,0,0,0,0,0,University of Texas Dallas
130,170.212766,3,8.4,96,0,0,0,0,0,University of Texas Dallas
146,159,3,9.66,104,6,0,0,3,0,University of Texas Dallas
149,163,3.5,8.4,100,0,0,0,0,25,University of Texas Dallas
130,165.9574468,4,7.8,107,0,0,0,0,0,University of Texas Dallas
130,170.212766,3.5,8,109,0,0,0,0,0,University of Texas Dallas
130,165.9574468,3.5,7.6,107,0,0,0,0,0,University of Texas Dallas
130,161.7021277,4,7.8,90,0,0,0,0,0,University of Texas Dallas
147,162,4,7.8,107,2,0,0,0,18,University of Texas Dallas
130,170.212766,3.5,6.9,107,0,0,0,0,0,University of Texas Dallas
150,162,3,8.4,87,0,0,0,0,0,University of Texas Dallas
157,156,3,6.24,116,0,0,0,0,0,University of Texas Dallas
152,156,3.5,8.95,107,0,0,0,0,0,University of Texas Dallas
136.1702128,164,4.5,6.544,114,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3,7.7,93,0,0,0,0,0,University of Texas Dallas
149,164,3.5,6.88,109,0,0,0,0,0,University of Texas Dallas
130,163.8297872,3.5,7.646,107,0,0,0,0,0,University of Texas Dallas
163.8297872,164,3.5,7.1,116,0,0,0,0,0,University of Texas Dallas
130,153.1914894,2.5,8.1,87,0,0,0,0,0,University of Texas Dallas
154,161,3.5,8.78,111,0,0,0,0,0,University of Texas Dallas
156,161,4,9.4,106,0,0,0,0,30,University of Texas Dallas
150,164,3.5,9.39,93,0,0,0,0,0,University of Texas Dallas
146,160,3.5,8.02,100,0,0,0,0,0,University of Texas Dallas
159,168,3.5,7.7,107,0,0,0,0,0,University of Texas Dallas
150,161,4.5,6.22,104,0,0,0,0,0,University of Texas Dallas
152,158,3.5,7.83,107,0,0,0,0,0,University of Texas Dallas
130,153.1914894,3,8.25,88,0,0,0,0,0,University of Texas Dallas
135,148,3,9.54,86,0,0,0,0,0,University of Texas Dallas
151,162,4,8.4,107,3,0,2,0,0,University of Texas Dallas
150,157,3,7.71,107,0,0,0,0,0,University of Texas Dallas
130,157.4468085,4.5,8.667,110,0,0,0,0,0,University of Texas Dallas
147,163,3.5,8.08,105,0,0,0,0,0,University of Texas Dallas
142,160,2.5,9.03,107,0,0,0,0,0,University of Texas Dallas
149,158,3,7.4,103,0,0,0,0,0,University of Texas Dallas
130,159.5744681,3.5,7.1,105,0,0,0,0,0,University of Texas Dallas
138.2978723,165.9574468,4.5,7.6,112,0,0,0,0,0,University of Texas Dallas
130,161.7021277,3,7.9,107,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3,8,102,0,0,0,0,0,University of Texas Dallas
131.9148936,153.1914894,3.5,8.05,108,0,0,0,0,0,University of Texas Dallas
148,159,4,7.3,105,0,0,0,0,0,University of Texas Dallas
130,161.7021277,3.5,7.57,100,0,0,0,0,0,University of Texas Dallas
157,166,4,7.7,112,10,0,0,0,24,University of Texas Dallas
143,158,3,7.23,108,0,0,0,0,0,University of Texas Dallas
148,163,4.5,9.25,111,0,0,0,0,0,University of Texas Dallas
130,170.212766,4,5.8,107,0,0,0,0,0,University of Texas Dallas
156,161,4,7.7,112,0,0,0,0,0,University of Texas Dallas
130,165.9574468,4.5,7.6,107,0,0,0,0,0,University of Texas Dallas
159,164,5,8.6,116,0,0,0,0,0,University of Texas Dallas
153,165,4,6.9,113,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3.5,6.8,111,0,0,0,0,0,University of Texas Dallas
148,160,3.5,5.7,97,0,0,0,0,0,University of Texas Dallas
130,165.9574468,3,7.4,103,0,0,0,0,0,University of Texas Dallas
154,158,4,8.67,104,0,0,0,0,0,University of Texas Dallas
149,158,3.5,7.1,96,0,1,0,0,42,University of Texas Dallas
130,161.7021277,3.5,7.81,99,0,0,0,0,0,University of Texas Dallas
151,158,3.5,7.1,110,0,0,0,0,0,University of Texas Dallas
130,165.9574468,3.5,7.81,107,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3.5,7.56,111,0,0,0,0,0,University of Texas Dallas
130,161.7021277,3,7.5,107,0,0,0,0,0,University of Texas Dallas
156,161,3.5,7.5,105,0,0,0,0,0,University of Texas Dallas
152,158,3.5,7.5,101,0,0,0,0,0,University of Texas Dallas
130,170.212766,3,7.81,107,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3,7.5,99,0,0,0,0,0,University of Texas Dallas
130,163.8297872,4,7.2,95,0,0,0,0,0,University of Texas Dallas
145,158,4,6.5,104,0,0,0,0,0,University of Texas Dallas
147,155,3,7,89,0,1,1,0,23,University of Texas Dallas
159,168,4,7.248,116,0,0,0,0,0,University of Texas Dallas
130,170.212766,3.5,7.3,91,0,0,0,0,0,University of Texas Dallas
130,170.212766,3,7.81,107,0,0,0,0,0,University of Texas Dallas
130,170.212766,3,6.43,98,0,0,0,0,0,University of Texas Dallas
151,165,3,6.75,103,8,0,0,0,51,University of Texas Dallas
143,158,3,5.92,91,0,0,0,0,24,University of Texas Dallas
144,164,3.5,7,98,0,0,0,0,0,University of Texas Dallas
153,165,3.5,7.8,107,0,0,0,0,0,University of Texas Dallas
130,164,3,8.5,107,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3,7.525,107,0,0,0,0,0,University of Texas Dallas
147,156,3,5.2,95,0,0,0,0,0,University of Texas Dallas
130,151.0638298,3.5,7.1,107,0,0,0,0,0,University of Texas Dallas
130,161.7021277,3.5,7.3,108,0,0,0,0,0,University of Texas Dallas
157,160,4,7.6,107,0,1,3,0,42,University of Texas Dallas
155,156,3.5,8.4,107,0,0,0,0,30,University of Texas Dallas
143,167,3.5,7,98,0,0,0,0,0,University of Texas Dallas
160,169,4.5,7.82,111,0,1,0,6,24,University of Texas Dallas
151,166,2.5,8.87,94,0,0,0,0,0,University of Texas Dallas
155,162,4.5,6.33,112,0,0,0,0,0,University of Texas Dallas
154,163,3.5,7.58,103,0,0,0,0,0,University of Texas Dallas
153,161,4,7.36,107,0,0,0,0,0,University of Texas Dallas
130,159.5744681,3,6.7,107,0,0,0,0,0,University of Texas Dallas
149,156,3.5,7.95,101,0,0,0,0,0,University of Texas Dallas
150,170,3.5,8.25,108,0,0,0,0,0,University of Texas Dallas
152,162,3,7.62,100,0,0,0,0,0,University of Texas Dallas
148,153,3,8.6,106,0,0,0,0,36,University of Texas Dallas
130,170.212766,4,7.71,109,0,0,0,0,0,University of Texas Dallas
152,156,3.5,7.34,112,0,0,0,0,0,University of Texas Dallas
155,162,3.5,7,113,0,0,0,0,0,University of Texas Dallas
130,157.4468085,3,6.4,101,0,0,0,0,0,University of Texas Dallas
151,159,3,7.3,97,3,0,0,0,29,University of Texas Dallas
159,168,3.5,6.1,107,0,0,0,0,0,University of Texas Dallas
150,159,4,8.42,107,2,0,0,0,13,University of Texas Dallas
156,165,4,9.025,107,0,0,0,0,0,University of Texas Dallas
130,161.7021277,3.5,9.29,97,0,0,0,0,0,University of Texas Dallas
130,153.1914894,2.5,6.17,98,0,0,0,0,0,University of Texas Dallas
164,163,4,8.194,107,4,2,0,0,0,University of Texas Dallas
152,164,3,8.2,107,0,0,0,0,53,University of Texas Dallas
153,161,3,7.03,109,0,0,0,0,0,University of Texas Dallas
150,155,5.5,7.2,106,0,0,0,0,0,University of Texas Dallas
130,157.4468085,3,6.8,105,0,0,0,0,0,University of Texas Dallas
130,163.8297872,3,6,87,0,0,0,0,0,University of Texas Dallas
146,161,4,7.012,103,0,0,1,0,0,University of Texas Dallas
152,163,3.5,6.088,97,0,0,0,0,0,University of Texas Dallas
130,157.4468085,3.5,6.4,107,0,0,0,0,0,University of Texas Dallas
130,155.3191489,3,7.3,102,0,0,0,0,0,University of Texas Dallas
143,159,3.5,7.109,98,0,0,0,0,0,University of Texas Dallas
149,167,3,8.11,98,0,0,0,0,0,University of Texas Dallas
149,161,4,7.784,109,0,0,0,0,0,University of Texas Dallas
130,170.212766,3.5,7.3,107,0,0,0,0,0,University of Texas Dallas
151,159,3,8,93,0,0,0,0,0,University of Texas Dallas
134.0425532,168.0851064,3,6,110,0,0,0,0,0,University of Texas Dallas
148,162,3,6.1,103,0,0,0,0,0,University of Texas Dallas
154,163,3,6.968,107,0,0,0,0,0,University of Texas Dallas
156,167,3.5,5.7,104,0,0,0,0,0,University of Texas Dallas
146,155,3,6.3,107,0,0,0,0,0,University of Texas Dallas
130,170.212766,3,6.5,102,0,0,0,0,0,University of Texas Dallas
130,170.212766,3.5,7.891,108,0,0,0,0,0,University of Texas Dallas
156,161,4,8.08,114,0,0,0,0,0,University of Texas Dallas
136.1702128,151.0638298,3,7.3,113,0,0,0,0,0,University of Texas Dallas
156,158,3,6.256,104,0,0,0,0,0,University of Texas Dallas
159,168,3.5,7.8,107,0,0,0,0,0,University of Texas Dallas
130,165.9574468,3,7.1,97,0,0,0,0,0,University of Texas Dallas
153,163,3,8.86,112,0,0,0,0,0,University of Texas Dallas
148,164,3.5,7.09,107,0,0,0,0,0,University of Texas Dallas
130,159.5744681,4,8,97,0,0,0,0,0,University of Texas Dallas
145,165,3,8.33,95,2,0,0,0,60,University of Texas Dallas
149,167,3,7.745,99,4,0,0,0,29,University of Texas Dallas
130,165.9574468,3,7.39,92,0,0,0,0,0,University of Texas Dallas
164,163,4.5,9.42,106,0,0,0,0,0,University of Texas Dallas
148,154,3.5,7.2,103,0,0,0,0,0,University of Texas Dallas
146,159,3,6.167,86,0,0,1,0,33,University of Texas Dallas
130,159.5744681,3.5,8.47,97,0,0,0,0,0,University of Texas Dallas
157,165,4,6.23,110,0,0,0,0,0,University of Texas Dallas
130,170.212766,3,7.52,107,0,0,0,0,0,University of Texas Dallas
130,165.9574468,3.5,6.9,105,0,0,0,0,0,University of Texas Dallas
154,158,3.5,8.64,114,0,0,0,0,0,University of Texas Dallas
138.2978723,164,3,6.3,102,0,0,0,0,0,University of Texas Dallas
148,157,3,6.5,101,0,0,0,0,0,University of Texas Dallas
130,157.4468085,3,7.4,100,0,0,0,0,0,University of Texas Dallas
130,168.0851064,3.5,7.95,94,0,0,0,0,0,University of Texas Dallas
148,156,3,9.075,101,0,0,0,0,0,University of Texas Dallas
130,165.9574468,3.5,6.8,103,0,0,0,0,0,University of Texas Dallas
